Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
fmcs.gov,fmcs.gov,https://www.fmcs.gov,True,False,,True,True,False,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,True,True
fmc.gov,fmc.gov,https://www.fmc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
fmshrc.gov,fmshrc.gov,http://fmshrc.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
flra.gov,flra.gov,https://www.flra.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000; includeSubDomains; preload,15768000,True,True,False,True,True,True,True,False
forfeiture.gov,forfeiture.gov,https://www.forfeiture.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
fnal.gov,fnal.gov,http://fnal.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
fordlibrarymuseum.gov,fordlibrarymuseum.gov,https://fordlibrarymuseum.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,False,False,True
fmi.gov,fmi.gov,http://fmi.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,True,True,True,False,False
foodsafety.gov,foodsafety.gov,https://www.foodsafety.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
foreignassistance.gov,foreignassistance.gov,http://foreignassistance.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
frpg.gov,frpg.gov,https://www.frpg.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
fpds.gov,fpds.gov,https://fpds.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
frtr.gov,frtr.gov,https://frtr.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fpc.gov,fpc.gov,https://www.fpc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fsd.gov,fsd.gov,https://fsd.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
frtib.gov,frtib.gov,https://www.frtib.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
fsapubs.gov,fsapubs.gov,https://fsapubs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
fsrs.gov,fsrs.gov,https://fsrs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,False,True,True,True
ftc.gov,ftc.gov,https://www.ftc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,True,True,True,True,True
fsgb.gov,fsgb.gov,https://www.fsgb.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
fueleconomy.gov,fueleconomy.gov,http://fueleconomy.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
g5.gov,g5.gov,https://www.g5.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
fws.gov,fws.gov,https://www.fws.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True
fttesttwai.gov,fttesttwai.gov,https://fttesttwai.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
gcdamp.gov,gcdamp.gov,http://gcdamp.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
genome.gov,genome.gov,https://www.genome.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
ftcefile.gov,ftcefile.gov,https://ftcefile.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ftccomplaintassistant.gov,ftccomplaintassistant.gov,https://ftccomplaintassistant.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
geomac.gov,geomac.gov,https://www.geomac.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
fvap.gov,fvap.gov,https://www.fvap.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
gcmrc.gov,gcmrc.gov,https://www.gcmrc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
ghi.gov,ghi.gov,https://ghi.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
girlshealth.gov,girlshealth.gov,https://www.girlshealth.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
ginniemae.gov,ginniemae.gov,https://ginniemae.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True
geoplatform.gov,geoplatform.gov,https://www.geoplatform.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
getsmartaboutdrugs.gov,getsmartaboutdrugs.gov,http://www.getsmartaboutdrugs.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
godirect.gov,godirect.gov,https://godirect.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
globalchange.gov,globalchange.gov,http://www.globalchange.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
goes-r.gov,goes-r.gov,http://www.goes-r.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
govloans.gov,govloans.gov,https://www.govloans.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains;,31536000,True,False,False,False,False,True,True,True
gps.gov,gps.gov,http://www.gps.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
grants.gov,grants.gov,https://grants.gov,True,False,,True,True,False,False,False,False,False,True,max-age=86400,86400,False,False,False,False,False,True,True,False
globe.gov,globe.gov,https://www.globe.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
govsales.gov,govsales.gov,https://www.govsales.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
grantsolutions.gov,grantsolutions.gov,https://grantsolutions.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
gsa.gov,gsa.gov,https://gsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
greatagain.gov,greatagain.gov,https://greatagain.gov,True,True,https://medium.com/m/global-identity?redirectUrl=https://greatagain.gov/,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
gsaauctions.gov,gsaauctions.gov,https://gsaauctions.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
gsaadvantage.gov,gsaadvantage.gov,https://gsaadvantage.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
gsaig.gov,gsaig.gov,https://gsaig.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
guideline.gov,guideline.gov,https://guideline.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
gsaxcess.gov,gsaxcess.gov,https://gsaxcess.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
hanford.gov,hanford.gov,http://www.hanford.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
health.gov,health.gov,https://health.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
harp.gov,harp.gov,https://harp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
guidelines.gov,guidelines.gov,https://guidelines.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True
healthcare.gov,healthcare.gov,https://www.healthcare.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;preload,31536000,False,False,False,False,False,True,True,True
healthdata.gov,healthdata.gov,https://www.healthdata.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
healthypeople.gov,healthypeople.gov,https://www.healthypeople.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
healthit.gov,healthit.gov,https://www.healthit.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
helpwithmymortgage.gov,helpwithmymortgage.gov,https://helpwithmymortgage.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
healthfinder.gov,healthfinder.gov,https://healthfinder.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
helpwithmycreditcard.gov,helpwithmycreditcard.gov,https://helpwithmycreditcard.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
helpwithmycheckingaccount.gov,helpwithmycheckingaccount.gov,https://helpwithmycheckingaccount.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
helpwithmybank.gov,helpwithmybank.gov,https://helpwithmybank.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
helpwithmycreditcardbank.gov,helpwithmycreditcardbank.gov,https://helpwithmycreditcardbank.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
hiv.gov,hiv.gov,http://www.hiv.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,False,True
helpwithmymortgagebank.gov,helpwithmymortgagebank.gov,https://helpwithmymortgagebank.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
hudoig.gov,hudoig.gov,https://www.hudoig.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
hhs.gov,hhs.gov,https://www.hhs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
hru.gov,hru.gov,https://hru.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
hrsa.gov,hrsa.gov,https://www.hrsa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
iab.gov,iab.gov,https://iab.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
huduser.gov,huduser.gov,https://www.huduser.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
iarpa.gov,iarpa.gov,https://www.iarpa.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
hydrogen.gov,hydrogen.gov,http://hydrogen.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
iarpa-ideas.gov,iarpa-ideas.gov,http://iarpa-ideas.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
iad.gov,iad.gov,https://www.iad.gov,True,False,,False,True,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
iaf.gov,iaf.gov,http://iaf.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
iawg.gov,iawg.gov,http://iawg.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
ibwc.gov,ibwc.gov,https://ibwc.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ic3.gov,ic3.gov,https://www.ic3.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
iat.gov,iat.gov,https://www.iat.gov,True,False,,True,True,False,True,False,False,False,True,max-age=157680000,157680000,False,False,False,False,False,True,True,True
ice.gov,ice.gov,https://www.ice.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
icass.gov,icass.gov,https://www.icass.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
identitytheft.gov,identitytheft.gov,https://identitytheft.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
imls.gov,imls.gov,https://imls.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
ignet.gov,ignet.gov,https://www.ignet.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,False,False,False,False,False,True,True,True
inl.gov,inl.gov,https://www.inl.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ihs.gov,ihs.gov,https://www.ihs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
insurekidsnow.gov,insurekidsnow.gov,https://www.insurekidsnow.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
indianaffairs.gov,indianaffairs.gov,http://indianaffairs.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,False,True
idealab.gov,idealab.gov,http://idealab.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
integrity.gov,integrity.gov,https://integrity.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True
intelink.gov,intelink.gov,https://www.intelink.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
ipac.gov,ipac.gov,http://www.ipac.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
intelligencecareers.gov,intelligencecareers.gov,https://www.intelligencecareers.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
invasivespeciesinfo.gov,invasivespeciesinfo.gov,https://www.invasivespeciesinfo.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
ipp.gov,ipp.gov,https://www.ipp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
investor.gov,investor.gov,https://investor.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31556952; includeSubDomains; preload,31556952,True,True,False,True,True,True,True,True
idmanagement.gov,idmanagement.gov,https://www.idmanagement.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,True,True,True,True,True
iprcenter.gov,iprcenter.gov,https://www.iprcenter.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
itap.gov,itap.gov,https://www.itap.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
ise.gov,ise.gov,http://www.ise.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
isotopes.gov,isotopes.gov,https://isotopes.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
irsvideos.gov,irsvideos.gov,https://www.irsvideos.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
irs.gov,irs.gov,https://www.irs.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
itdashboard.gov,itdashboard.gov,https://itdashboard.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
isotope.gov,isotope.gov,https://isotope.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
itis.gov,itis.gov,https://itis.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True
itrd.gov,itrd.gov,http://itrd.gov,True,False,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
its.gov,its.gov,https://www.its.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains,31536000,False,False,False,False,False,True,True,True
jimmycarterlibrary.gov,jimmycarterlibrary.gov,https://jimmycarterlibrary.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
jccs.gov,jccs.gov,https://www.jccs.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
jem.gov,jem.gov,https://jem.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
jamesmadison.gov,jamesmadison.gov,http://www.jamesmadison.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
justthinktwice.gov,justthinktwice.gov,http://www.justthinktwice.gov,True,True,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
justice.gov,justice.gov,https://www.justice.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True
jobcorps.gov,jobcorps.gov,https://www.jobcorps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
juvenilecouncil.gov,juvenilecouncil.gov,https://www.juvenilecouncil.gov,True,False,,False,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; always,31536000,False,False,False,False,False,False,False,True
jwod.gov,jwod.gov,http://jwod.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
lacoast.gov,lacoast.gov,https://www.lacoast.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
landfire.gov,landfire.gov,https://landfire.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
landimaging.gov,landimaging.gov,https://www.landimaging.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
klamathrestoration.gov,klamathrestoration.gov,https://klamathrestoration.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,True,True,True,True,True
lbl.gov,lbl.gov,http://www.lbl.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
lca.gov,lca.gov,https://www.lca.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
lcacommons.gov,lcacommons.gov,https://lcacommons.gov,True,False,,True,True,True,True,False,False,False,False,,,False,False,False,False,False,False,False,False
lcrmscp.gov,lcrmscp.gov,https://lcrmscp.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
letgirlslearn.gov,letgirlslearn.gov,https://letgirlslearn.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
lmrcouncil.gov,lmrcouncil.gov,https://lmrcouncil.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000",31536000,False,False,False,False,False,True,True,True
listo.gov,listo.gov,https://www.listo.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
llnl.gov,llnl.gov,https://www.llnl.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
locatorplus.gov,locatorplus.gov,https://locatorplus.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
lps.gov,lps.gov,http://www.lps.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
lmvsci.gov,lmvsci.gov,https://lmvsci.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
login.gov,login.gov,https://login.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,True,True,True,True,True
lsc.gov,lsc.gov,http://lsc.gov,True,False,,True,False,True,False,False,False,False,False,,,False,False,False,False,False,False,False,False
macpac.gov,macpac.gov,https://www.macpac.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
makinghomeaffordable.gov,makinghomeaffordable.gov,https://www.makinghomeaffordable.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
marinecadastre.gov,marinecadastre.gov,https://marinecadastre.gov,True,False,,True,True,False,True,False,False,False,True,max-age=15768000,15768000,False,False,False,False,False,True,True,False
mbda.gov,mbda.gov,https://www.mbda.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
manufacturing.gov,manufacturing.gov,https://www.manufacturing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
mda.gov,mda.gov,http://www.mda.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
max.gov,max.gov,https://max.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
marine.gov,marine.gov,https://marine.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
malwareinvestigator.gov,malwareinvestigator.gov,https://www.malwareinvestigator.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
mcc.gov,mcc.gov,https://mcc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000;,63072000,False,False,False,False,False,True,True,True
medicaid.gov,medicaid.gov,https://www.medicaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
medpac.gov,medpac.gov,http://medpac.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mentalhealth.gov,mentalhealth.gov,https://www.mentalhealth.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
medlineplus.gov,medlineplus.gov,https://medlineplus.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
mitigationcommission.gov,mitigationcommission.gov,https://mitigationcommission.gov,True,False,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
medicare.gov,medicare.gov,https://www.medicare.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
mojavedata.gov,mojavedata.gov,http://mojavedata.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mgi.gov,mgi.gov,https://mgi.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubdomains; preload,63072000,True,True,False,False,False,True,True,True
mmc.gov,mmc.gov,https://www.mmc.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
medicalcountermeasures.gov,medicalcountermeasures.gov,https://www.medicalcountermeasures.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True
moneyfactory.gov,moneyfactory.gov,http://moneyfactory.gov,True,False,,True,False,False,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,False,True
msha.gov,msha.gov,https://www.msha.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,False,False,False,False,False,True,True,True
moneyfactorystore.gov,moneyfactorystore.gov,http://www.moneyfactorystore.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
mrlc.gov,mrlc.gov,https://www.mrlc.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True
mspb.gov,mspb.gov,https://www.mspb.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; includeSubDomains; preload ,31536000,True,True,False,False,False,True,True,True
myira.gov,myira.gov,https://myira.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
mymoney.gov,mymoney.gov,https://www.mymoney.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
mycreditunion.gov,mycreditunion.gov,https://www.mycreditunion.gov,True,False,,False,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,False,False,True
myra.gov,myra.gov,https://myra.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
mymedicare.gov,mymedicare.gov,https://www.mymedicare.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nagb.gov,nagb.gov,https://nagb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
nasa.gov,nasa.gov,https://www.nasa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
nationalbankhelp.gov,nationalbankhelp.gov,https://nationalbankhelp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=46915200; includesSubDomains,46915200,False,False,False,False,False,True,True,True
nano.gov,nano.gov,https://www.nano.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
nationalgangcenter.gov,nationalgangcenter.gov,https://www.nationalgangcenter.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000 ; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nationalresourcedirectory.gov,nationalresourcedirectory.gov,http://nationalresourcedirectory.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
nationalservice.gov,nationalservice.gov,https://www.nationalservice.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
nationalmap.gov,nationalmap.gov,https://nationalmap.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,True,True,True,True,True
nbm.gov,nbm.gov,https://nbm.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
